file_name,file_path,extension,file_size_kb,parent_folder,inferred_topic,data_stage,row_count,column_count,column_names,sheet_names,top_level_keys,duplicate_locations,notes
ACSST5Y2011.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2011.S2301-Column-Metadata.csv,csv,20.86,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,241,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2011.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2011.S2301-Data.csv,csv,69.73,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,243,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; In labor force!!Estimate!!Population 16 years and over; In labor force!!Margin of Error!!Population 16 years and over; Employed!!Estimate!!Population 16 years and over; Employed!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; In labor force!!Estimate!!AGE!!16 to 19 years; In labor force!!Margin of Error!!AGE!!16 to 19 years; Employed!!Estimate!!AGE!!16 to 19 years; Employed!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; In labor force!!Estimate!!AGE!!20 to 24 years; In labor force!!Margin of Error!!AGE!!20 to 24 years; Employed!!Estimate!!AGE!!20 to 24 years; Employed!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2011.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2011.S2301-Table-Notes.txt,txt,5.01,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2012.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2012.S2301-Column-Metadata.csv,csv,20.86,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,241,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2012.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2012.S2301-Data.csv,csv,70.1,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,243,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; In labor force!!Estimate!!Population 16 years and over; In labor force!!Margin of Error!!Population 16 years and over; Employed!!Estimate!!Population 16 years and over; Employed!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; In labor force!!Estimate!!AGE!!16 to 19 years; In labor force!!Margin of Error!!AGE!!16 to 19 years; Employed!!Estimate!!AGE!!16 to 19 years; Employed!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; In labor force!!Estimate!!AGE!!20 to 24 years; In labor force!!Margin of Error!!AGE!!20 to 24 years; Employed!!Estimate!!AGE!!20 to 24 years; Employed!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2012.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2012.S2301-Table-Notes.txt,txt,5.01,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2013.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2013.S2301-Column-Metadata.csv,csv,22.34,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,241,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2013.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2013.S2301-Data.csv,csv,71.59,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,243,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; In labor force!!Estimate!!Population 16 years and over; In labor force!!Margin of Error!!Population 16 years and over; Employed!!Estimate!!Population 16 years and over; Employed!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; In labor force!!Estimate!!AGE!!16 to 19 years; In labor force!!Margin of Error!!AGE!!16 to 19 years; Employed!!Estimate!!AGE!!16 to 19 years; Employed!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; In labor force!!Estimate!!AGE!!20 to 24 years; In labor force!!Margin of Error!!AGE!!20 to 24 years; Employed!!Estimate!!AGE!!20 to 24 years; Employed!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2013.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2013.S2301-Table-Notes.txt,txt,4.95,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2014.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2014.S2301-Column-Metadata.csv,csv,22.34,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,241,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2014.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2014.S2301-Data.csv,csv,71.62,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,243,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; In labor force!!Estimate!!Population 16 years and over; In labor force!!Margin of Error!!Population 16 years and over; Employed!!Estimate!!Population 16 years and over; Employed!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; In labor force!!Estimate!!AGE!!16 to 19 years; In labor force!!Margin of Error!!AGE!!16 to 19 years; Employed!!Estimate!!AGE!!16 to 19 years; Employed!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; In labor force!!Estimate!!AGE!!20 to 24 years; In labor force!!Margin of Error!!AGE!!20 to 24 years; Employed!!Estimate!!AGE!!20 to 24 years; Employed!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2014.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2014.S2301-Table-Notes.txt,txt,4.97,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2015.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2015.S2301-Column-Metadata.csv,csv,29.19,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2015.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2015.S2301-Data.csv,csv,86.58,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,283,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; Labor Force Participation Rate!!Estimate!!Population 16 years and over; Labor Force Participation Rate!!Margin of Error!!Population 16 years and over; Employment/Population Ratio!!Estimate!!Population 16 years and over; Employment/Population Ratio!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years; Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years; Employment/Population Ratio!!Estimate!!AGE!!16 to 19 years; Employment/Population Ratio!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years; Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years; Employment/Population Ratio!!Estimate!!AGE!!20 to 24 years; Employment/Population Ratio!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2015.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2015.S2301-Table-Notes.txt,txt,5.68,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2016.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2016.S2301-Column-Metadata.csv,csv,29.19,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2016.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2016.S2301-Data.csv,csv,86.59,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,283,Geography; Geographic Area Name; Total!!Estimate!!Population 16 years and over; Total!!Margin of Error!!Population 16 years and over; Labor Force Participation Rate!!Estimate!!Population 16 years and over; Labor Force Participation Rate!!Margin of Error!!Population 16 years and over; Employment/Population Ratio!!Estimate!!Population 16 years and over; Employment/Population Ratio!!Margin of Error!!Population 16 years and over; Unemployment rate!!Estimate!!Population 16 years and over; Unemployment rate!!Margin of Error!!Population 16 years and over; Total!!Estimate!!AGE!!16 to 19 years; Total!!Margin of Error!!AGE!!16 to 19 years; Labor Force Participation Rate!!Estimate!!AGE!!16 to 19 years; Labor Force Participation Rate!!Margin of Error!!AGE!!16 to 19 years; Employment/Population Ratio!!Estimate!!AGE!!16 to 19 years; Employment/Population Ratio!!Margin of Error!!AGE!!16 to 19 years; Unemployment rate!!Estimate!!AGE!!16 to 19 years; Unemployment rate!!Margin of Error!!AGE!!16 to 19 years; Total!!Estimate!!AGE!!20 to 24 years; Total!!Margin of Error!!AGE!!20 to 24 years; Labor Force Participation Rate!!Estimate!!AGE!!20 to 24 years; Labor Force Participation Rate!!Margin of Error!!AGE!!20 to 24 years; Employment/Population Ratio!!Estimate!!AGE!!20 to 24 years; Employment/Population Ratio!!Margin of Error!!AGE!!20 to 24 years; Unemployment rate!!Estimate!!AGE!!20 to 24 years; ...,,,,csv encoding=utf-8-sig
ACSST5Y2016.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2016.S2301-Table-Notes.txt,txt,5.67,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2017.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2017.S2301-Column-Metadata.csv,csv,35.39,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2017.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2017.S2301-Data.csv,csv,92.76,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total MOE!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2017.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2017.S2301-Table-Notes.txt,txt,5.78,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2018.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2018.S2301-Column-Metadata.csv,csv,35.34,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2018.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2018.S2301-Data.csv,csv,92.73,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total MOE!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total MOE!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2018.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2018.S2301-Table-Notes.txt,txt,5.96,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2019.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2019.S2301-Column-Metadata.csv,csv,34.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2019.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2019.S2301-Data.csv,csv,92.22,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,32,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2019.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2019.S2301-Table-Notes.txt,txt,5.55,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2020.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2020.S2301-Column-Metadata.csv,csv,34.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2020.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2020.S2301-Data.csv,csv,95.75,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2020.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2020.S2301-Table-Notes.txt,txt,5.58,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2021.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2021.S2301-Column-Metadata.csv,csv,34.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2021.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2021.S2301-Data.csv,csv,95.67,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2021.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2021.S2301-Table-Notes.txt,txt,5.56,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2022.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2022.S2301-Column-Metadata.csv,csv,34.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
ACSST5Y2022.S2301-Data.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2022.S2301-Data.csv,csv,95.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,34,283,Geography; Geographic Area Name; Estimate!!Total!!Population 16 years and over; Margin of Error!!Total!!Population 16 years and over; Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!16 to 19 years; Estimate!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!20 to 24 years; Estimate!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!25 to 29 years; Estimate!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!30 to 34 years; Estimate!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!35 to 44 years; Estimate!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!45 to 54 years; Estimate!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!55 to 59 years; Estimate!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!60 to 64 years; Estimate!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Margin of Error!!Total!!Population 16 years and over!!AGE!!65 to 74 years; Estimate!!Total!!Population 16 years and over!!AGE!!75 years and over; Margin of Error!!Total!!Population 16 years and over!!AGE!!75 years and over; Estimate!!Total!!Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone; ...,,,,csv encoding=utf-8-sig
ACSST5Y2022.S2301-Table-Notes.txt,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2022.S2301-Table-Notes.txt,txt,5.87,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,,,,,,,documentation or metadata text file
ACSST5Y2023.S2301-Column-Metadata.csv,data/raw/misc/dataset_archive/S2301Employment Status/ACSST5Y2023.S2301-Column-Metadata.csv,csv,34.8,data/raw/misc/dataset_archive/S2301Employment Status,demographics,raw_source,281,2,GEO_ID; Geography,,,,csv encoding=utf-8-sig
